transaction_id,account_id,amount,date,merchant_name,category,description,mcc,local_time_bucket,rolling_spend_window,day_of_week,is_weekend,rolling_spend_7d,category_frequency,category_variance
12,39,140.01,2024-05-04,Apple,Tech,Apple purchase,5732,Morning,0.0,Saturday,True,0.0,0.0,0.0,140.01,509.18,2,111.09160000000013
13,75,450.33,2023-07-27,Costco,Shops,Costco purchase,5300,Morning,0.0,Thursday,False,0.0,0.0,0.0,450.33,861.47,1,0
14,13,65.22,2023-11-28,Costco,Shops,Costco purchase,5300,Evening,0.0,Tuesday,False,0.0,0.0,0.0,65.22,65.22,3,2041.8507555555552
15,17,83.44,2024-03-22,Amazon,Shops,Amazon purchase,5818,Night,0.0,Friday,False,0.0,0.0,0.0,83.44,83.44,2,7295.722225000001
16,8,27.84,2023-03-17,Apple,Tech,Apple purchase,5732,Night,0.0,Friday,False,0.0,0.0,0.0,27.84,27.84,1,0
17,32,463.67,2023-02-08,Amazon,Shops,Amazon purchase,5818,Afternoon,0.0,Wednesday,False,0.0,0.0,0.0,463.67,463.67,2,3489.855625000002
18,2,440.71,2023-08-16,Amazon,Shops,Amazon purchase,5818,Afternoon,0.0,Wednesday,False,0.0,0.0,0.0,440.71,440.71,2,1963.8192249999997
19,83,242.8,2023-01-23,Shell,Travel,Shell purchase,5541,Evening,0.0,Monday,False,0.0,0.0,0.0,242.8,498.94,2,6973.085025
20,91,414.83,2024-03-28,Amazon,Shops,Amazon purchase,5818,Morning,0.0,Thursday,False,0.0,0.0,0.0,414.83,414.83,1,0
21,63,182.76,2023-10-31,Shell,Travel,Shell purchase,5541,Night,0.0,Tuesday,False,0.0,0.0,0.0,182.76,575.29,1,0
22,55,20.81,2023-08-01,Walmart,Shops,Walmart purchase,5411,Morning,0.0,Tuesday,False,0.0,0.0,0.0,506.04,956.33,3,35950.10548888889
23,6,475.54,2023-04-12,Target,Shops,Target purchase,5311,Night,0.0,Wednesday,False,0.0,0.0,0.0,475.54,475.54,1,0
24,39,111.1,2023-03-16,Shell,Travel,Shell purchase,5541,Night,0.0,Thursday,False,0.0,0.0,0.0,111.1,289.83,1,0
25,77,237.56,2023-02-05,CVS Pharmacy,Health,CVS Pharmacy purchase,5912,Afternoon,0.0,Sunday,True,0.0,0.0,0.0,351.58,527.0,2,965.3449000000005
26,50,152.27,2023-05-23,McDonald's,Food and Drink,McDonald's purchase,5812,Evening,0.0,Tuesday,False,0.0,0.0,0.0,152.27,152.27,1,0
27,7,63.25,2024-03-14,Starbucks,Food and Drink,Starbucks purchase,5814,Morning,0.0,Thursday,False,0.0,0.0,0.0,63.25,63.25,1,0
28,88,389.04,2024-04-12,Uber,Travel,Uber purchase,4121,Afternoon,0.0,Friday,False,0.0,0.0,0.0,389.04,389.04,1,0
29,61,324.66,2023-05-16,Costco,Shops,Costco purchase,5300,Night,0.0,Tuesday,False,0.0,0.0,0.0,324.66,324.66,1,0
30,46,58.69,2023-02-20,Walmart,Shops,Walmart purchase,5411,Afternoon,0.0,Monday,False,0.0,0.0,0.0,58.69,58.69,1,0
31,59,93.34,2023-01-15,Shell,Travel,Shell purchase,5541,Afternoon,0.0,Sunday,True,0.0,0.0,0.0,93.34,328.43,1,0
32,25,59.61,2024-05-15,Starbucks,Food and Drink,Starbucks purchase,5814,Afternoon,0.0,Wednesday,False,0.0,0.0,0.0,59.61,59.61,1,0
33,2,352.08,2023-07-22,Walmart,Shops,Walmart purchase,5411,Night,0.0,Saturday,True,0.0,0.0,0.0,352.08,352.08,1,0
34,36,339.13,2023-03-06,Target,Shops,Target purchase,5311,Night,0.0,Monday,False,0.0,0.0,0.0,339.13,339.13,2,1091.311225
35,2,92.41,2024-03-25,Walmart,Shops,Walmart purchase,5411,Night,0.0,Monday,False,0.0,0.0,0.0,92.41,92.41,2,28409.1025
36,62,106.93,2023-09-13,McDonald's,Food and Drink,McDonald's purchase,5812,Afternoon,0.0,Wednesday,False,0.0,0.0,0.0,106.93,565.9300000000001,1,0
37,64,45.3,2023-01-23,Apple,Tech,Apple purchase,5732,Morning,0.0,Monday,False,0.0,0.0,0.0,45.3,45.3,1,0
38,52,406.85,2024-04-16,Costco,Shops,Costco purchase,5300,Morning,0.0,Tuesday,False,0.0,0.0,0.0,406.85,997.75,6,19364.839680555557
39,89,157.95,2023-04-27,Apple,Tech,Apple purchase,5732,Evening,0.0,Thursday,False,0.0,0.0,0.0,157.95,298.25,1,0
40,4,265.38,2023-07-24,Walmart,Shops,Walmart purchase,5411,Evening,0.0,Monday,False,0.0,0.0,0.0,265.38,265.38,3,10024.139488888888
41,76,203.06,2023-09-30,Target,Shops,Target purchase,5311,Morning,0.0,Saturday,True,0.0,0.0,0.0,691.6800000000001,691.6800000000001,2,20386.1284
42,90,23.3,2024-05-10,McDonald's,Food and Drink,McDonald's purchase,5812,Afternoon,0.0,Friday,False,0.0,0.0,0.0,23.3,556.68,2,487.3056250000001
43,12,415.19,2023-10-20,Costco,Shops,Costco purchase,5300,Morning,0.0,Friday,False,0.0,0.0,0.0,593.28,1224.67,3,7521.014066666666
44,18,115.27,2023-03-18,Amazon,Shops,Amazon purchase,5818,Night,0.0,Saturday,True,0.0,0.0,0.0,115.27,159.24,2,1270.9225
45,43,125.39,2023-03-21,Apple,Tech,Apple purchase,5732,Afternoon,0.0,Tuesday,False,0.0,0.0,0.0,125.39,240.68,1,0
46,61,92.22,2024-03-31,Shell,Travel,Shell purchase,5541,Afternoon,0.0,Sunday,True,0.0,0.0,0.0,92.22,92.22,2,641.6089
47,2,491.6,2024-05-08,Walmart,Shops,Walmart purchase,5411,Night,0.0,Wednesday,False,0.0,0.0,0.0,491.6,491.6,1,0
48,1,231.52,2023-05-05,Target,Shops,Target purchase,5311,Night,0.0,Friday,False,0.0,0.0,0.0,620.01,620.01,3,14761.82748888889
49,13,239.46,2023-10-20,Uber,Travel,Uber purchase,4121,Evening,0.0,Friday,False,0.0,0.0,0.0,239.46,613.8100000000001,2,4548.828025000001
50,10,439.03,2023-10-01,Walmart,Shops,Walmart purchase,5411,Evening,0.0,Sunday,True,0.0,0.0,0.0,439.03,472.51,1,0
51,88,329.2,2023-12-07,Shell,Travel,Shell purchase,5541,Morning,0.0,Thursday,False,0.0,0.0,0.0,329.2,786.19,1,0
52,19,155.88,2023-04-29,Walmart,Shops,Walmart purchase,5411,Afternoon,0.0,Saturday,True,0.0,0.0,0.0,155.88,235.35,1,0
53,100,307.23,2023-08-31,CVS Pharmacy,Health,CVS Pharmacy purchase,5912,Afternoon,0.0,Thursday,False,0.0,0.0,0.0,307.23,307.23,1,0
54,42,364.26,2023-03-20,Target,Shops,Target purchase,5311,Morning,0.0,Monday,False,0.0,0.0,0.0,364.26,364.26,3,15154.5302
55,34,202.01,2023-04-04,Amazon,Shops,Amazon purchase,5818,Afternoon,0.0,Tuesday,False,0.0,0.0,0.0,202.01,214.51999999999998,2,0.16810000000000885
56,55,12.16,2023-07-10,Uber,Travel,Uber purchase,4121,Evening,0.0,Monday,False,0.0,0.0,0.0,12.16,261.86,2,3190.555225
57,48,344.12,2024-05-26,Uber,Travel,Uber purchase,4121,Morning,0.0,Sunday,True,0.0,0.0,0.0,344.12,344.12,1,0
58,42,13.79,2024-05-27,Starbucks,Food and Drink,Starbucks purchase,5814,Night,0.0,Monday,False,0.0,0.0,0.0,13.79,189.01999999999998,2,6515.7184
59,22,298.46,2024-04-16,Uber,Travel,Uber purchase,4121,Morning,0.0,Tuesday,False,0.0,0.0,0.0,614.6899999999999,614.6899999999999,2,8801.254224999997
60,59,52.64,2023-07-15,Uber,Travel,Uber purchase,4121,Night,0.0,Saturday,True,0.0,0.0,0.0,52.64,52.64,2,7445.101225
61,80,383.83,2024-05-31,McDonald's,Food and Drink,McDonald's purchase,5812,Morning,0.0,Friday,False,0.0,0.0,0.0,383.83,392.68,1,0
62,49,444.62,2023-07-17,McDonald's,Food and Drink,McDonald's purchase,5812,Night,0.0,Monday,False,0.0,0.0,0.0,444.62,444.62,1,0
63,85,84.53,2023-12-17,McDonald's,Food and Drink,McDonald's purchase,5812,Morning,0.0,Sunday,True,0.0,0.0,0.0,84.53,648.79,1,0
64,27,271.92,2024-03-26,Starbucks,Food and Drink,Starbucks purchase,5814,Morning,0.0,Tuesday,False,0.0,0.0,0.0,271.92,271.92,1,0
65,11,383.56,2023-05-17,Target,Shops,Target purchase,5311,Evening,0.0,Wednesday,False,0.0,0.0,0.0,383.56,383.56,2,737.9372249999997
66,76,208.54,2023-07-26,Amazon,Shops,Amazon purchase,5818,Afternoon,0.0,Wednesday,False,0.0,0.0,0.0,208.54,208.54,2,15923.916100000002
67,25,58.15,2023-02-17,McDonald's,Food and Drink,McDonald's purchase,5812,Morning,0.0,Friday,False,0.0,0.0,0.0,58.15,448.72999999999996,1,0
68,63,218.24,2024-03-20,McDonald's,Food and Drink,McDonald's purchase,5812,Afternoon,0.0,Wednesday,False,0.0,0.0,0.0,218.24,1020.75,2,16564.977024999997
69,12,283.45,2023-05-17,Walmart,Shops,Walmart purchase,5411,Afternoon,0.0,Wednesday,False,0.0,0.0,0.0,283.45,365.66999999999996,2,2803.702500000002
70,74,242.74,2024-04-09,Amazon,Shops,Amazon purchase,5818,Evening,0.0,Tuesday,False,0.0,0.0,0.0,242.74,242.74,1,0
71,54,268.28,2023-06-25,Shell,Travel,Shell purchase,5541,Afternoon,0.0,Sunday,True,0.0,0.0,0.0,704.26,704.26,2,7030.822500000004
72,88,229.11,2023-12-27,Target,Shops,Target purchase,5311,Evening,0.0,Wednesday,False,0.0,0.0,0.0,568.2,568.2,3,2278.2114888888896
73,58,137.44,2023-09-13,Target,Shops,Target purchase,5311,Night,0.0,Wednesday,False,0.0,0.0,0.0,137.44,623.22,3,37173.47882222223
74,98,155.47,2024-04-19,Uber,Travel,Uber purchase,4121,Night,0.0,Friday,False,0.0,0.0,0.0,155.47,155.47,1,0
75,85,241.77,2023-09-08,Shell,Travel,Shell purchase,5541,Afternoon,0.0,Friday,False,0.0,0.0,0.0,241.77,241.77,1,0
76,17,478.44,2023-09-25,CVS Pharmacy,Health,CVS Pharmacy purchase,5912,Evening,0.0,Monday,False,0.0,0.0,0.0,478.44,865.88,1,0
77,69,215.38,2023-07-16,Apple,Tech,Apple purchase,5732,Morning,0.0,Sunday,True,0.0,0.0,0.0,215.38,281.22,1,0
78,5,461.01,2023-03-27,CVS Pharmacy,Health,CVS Pharmacy purchase,5912,Night,0.0,Monday,False,0.0,0.0,0.0,461.01,1437.44,1,0
79,93,368.45,2023-10-05,Amazon,Shops,Amazon purchase,5818,Morning,0.0,Thursday,False,0.0,0.0,0.0,661.53,871.63,4,10294.74385
80,37,399.41,2023-07-04,Costco,Shops,Costco purchase,5300,Morning,0.0,Tuesday,False,0.0,0.0,0.0,399.41,758.95,4,2393.798318749999
81,53,274.38,2023-12-15,CVS Pharmacy,Health,CVS Pharmacy purchase,5912,Morning,0.0,Friday,False,0.0,0.0,0.0,274.38,274.38,1,0
82,32,160.57,2023-08-09,Starbucks,Food and Drink,Starbucks purchase,5814,Evening,0.0,Wednesday,False,0.0,0.0,0.0,160.57,303.81,3,18148.64702222222
83,20,425.2,2023-12-09,Amazon,Shops,Amazon purchase,5818,Evening,0.0,Saturday,True,0.0,0.0,0.0,425.2,425.2,1,0
84,28,449.4,2023-05-25,Amazon,Shops,Amazon purchase,5818,Night,0.0,Thursday,False,0.0,0.0,0.0,515.88,515.88,2,36656.93159999999
85,67,482.51,2024-04-06,Walmart,Shops,Walmart purchase,5411,Evening,0.0,Saturday,True,0.0,0.0,0.0,482.51,482.51,3,28043.542400000002
86,13,311.08,2023-12-30,Starbucks,Food and Drink,Starbucks purchase,5814,Afternoon,0.0,Saturday,True,0.0,0.0,0.0,311.08,339.11,1,0
87,20,65.6,2023-03-11,Shell,Travel,Shell purchase,5541,Evening,0.0,Saturday,True,0.0,0.0,0.0,65.6,65.6,1,0
88,67,242.75,2024-03-20,Target,Shops,Target purchase,5311,Morning,0.0,Wednesday,False,0.0,0.0,0.0,242.75,246.21,2,1711.0632250000008
89,56,356.63,2023-06-06,Walmart,Shops,Walmart purchase,5411,Morning,0.0,Tuesday,False,0.0,0.0,0.0,356.63,356.63,1,0
90,54,256.8,2023-03-27,Shell,Travel,Shell purchase,5541,Morning,0.0,Monday,False,0.0,0.0,0.0,256.8,256.8,1,0
91,22,240.83,2024-01-07,Costco,Shops,Costco purchase,5300,Afternoon,0.0,Sunday,True,0.0,0.0,0.0,240.83,240.83,5,12685.419744000003
92,65,290.89,2023-07-27,Starbucks,Food and Drink,Starbucks purchase,5814,Night,0.0,Thursday,False,0.0,0.0,0.0,290.89,738.96,2,6176.3881
93,63,350.52,2023-06-27,CVS Pharmacy,Health,CVS Pharmacy purchase,5912,Night,0.0,Tuesday,False,0.0,0.0,0.0,350.52,350.52,1,0
94,6,246.32,2024-01-05,Amazon,Shops,Amazon purchase,5818,Night,0.0,Friday,False,0.0,0.0,0.0,246.32,490.95,4,1383.2554499999994
95,75,238.64,2023-11-24,Uber,Travel,Uber purchase,4121,Morning,0.0,Friday,False,0.0,0.0,0.0,238.64,238.64,1,0
96,4,22.94,2023-11-23,CVS Pharmacy,Health,CVS Pharmacy purchase,5912,Night,0.0,Thursday,False,0.0,0.0,0.0,22.94,22.94,1,0
97,68,167.34,2023-09-13,McDonald's,Food and Drink,McDonald's purchase,5812,Evening,0.0,Wednesday,False,0.0,0.0,0.0,167.34,393.55,3,2111.6388666666667
98,4,44.81,2023-10-28,Walmart,Shops,Walmart purchase,5411,Evening,0.0,Saturday,True,0.0,0.0,0.0,44.81,44.81,2,662.0328999999998
99,69,176.43,2023-11-15,Target,Shops,Target purchase,5311,Night,0.0,Wednesday,False,0.0,0.0,0.0,176.43,176.43,2,2860.6452250000007
100,10,405.32,2024-01-02,Shell,Travel,Shell purchase,5541,Morning,0.0,Tuesday,False,0.0,0.0,0.0,405.32,854.8299999999999,1,0
101,59,444.66,2023-05-27,Apple,Tech,Apple purchase,5732,Evening,0.0,Saturday,True,0.0,0.0,0.0,444.66,1194.01,1,0
102,80,137.39,2024-01-24,Walmart,Shops,Walmart purchase,5411,Afternoon,0.0,Wednesday,False,0.0,0.0,0.0,137.39,137.39,1,0
103,34,338.4,2023-05-29,CVS Pharmacy,Health,CVS Pharmacy purchase,5912,Afternoon,0.0,Monday,False,0.0,0.0,0.0,338.4,338.4,1,0
104,19,478.47,2024-04-29,Apple,Tech,Apple purchase,5732,Night,0.0,Monday,False,0.0,0.0,0.0,478.47,478.47,1,0
105,81,369.52,2023-01-04,Costco,Shops,Costco purchase,5300,Evening,0.0,Wednesday,False,0.0,0.0,0.0,369.52,369.52,1,0
106,10,23.74,2024-02-05,CVS Pharmacy,Health,CVS Pharmacy purchase,5912,Evening,0.0,Monday,False,0.0,0.0,0.0,23.74,23.74,1,0
107,59,464.83,2023-12-17,Costco,Shops,Costco purchase,5300,Evening,0.0,Sunday,True,0.0,0.0,0.0,464.83,464.83,3,5495.437355555557
108,42,141.12,2023-01-19,Amazon,Shops,Amazon purchase,5818,Afternoon,0.0,Thursday,False,0.0,0.0,0.0,141.12,141.12,1,0
109,95,128.62,2023-08-14,Walmart,Shops,Walmart purchase,5411,Morning,0.0,Monday,False,0.0,0.0,0.0,128.62,128.62,4,8572.533018749999
110,91,352.5,2023-06-28,Starbucks,Food and Drink,Starbucks purchase,5814,Night,0.0,Wednesday,False,0.0,0.0,0.0,352.5,538.85,2,6901.4556250000005
111,36,491.37,2023-06-19,CVS Pharmacy,Health,CVS Pharmacy purchase,5912,Morning,0.0,Monday,False,0.0,0.0,0.0,491.37,843.1,1,0
112,87,111.12,2023-12-10,Uber,Travel,Uber purchase,4121,Afternoon,0.0,Sunday,True,0.0,0.0,0.0,111.12,111.12,2,1839.9810250000003
113,23,309.39,2023-08-19,Amazon,Shops,Amazon purchase,5818,Night,0.0,Saturday,True,0.0,0.0,0.0,598.8299999999999,598.8299999999999,2,99.50062499999989
114,72,244.8,2024-05-03,CVS Pharmacy,Health,CVS Pharmacy purchase,5912,Night,0.0,Friday,False,0.0,0.0,0.0,668.94,1199.32,2,8023.680625000001
115,21,361.07,2023-10-04,Amazon,Shops,Amazon purchase,5818,Morning,0.0,Wednesday,False,0.0,0.0,0.0,361.07,361.07,2,27544.381224999997
116,55,214.95,2023-05-30,Starbucks,Food and Drink,Starbucks purchase,5814,Night,0.0,Tuesday,False,0.0,0.0,0.0,214.95,214.95,1,0
117,9,233.4,2024-02-26,Target,Shops,Target purchase,5311,Morning,0.0,Monday,False,0.0,0.0,0.0,233.4,233.4,1,0
118,7,488.01,2023-03-21,CVS Pharmacy,Health,CVS Pharmacy purchase,5912,Night,0.0,Tuesday,False,0.0,0.0,0.0,488.01,669.37,1,0
119,33,239.96,2023-06-11,Uber,Travel,Uber purchase,4121,Night,0.0,Sunday,True,0.0,0.0,0.0,239.96,239.96,1,0
120,54,367.02,2023-05-21,Walmart,Shops,Walmart purchase,5411,Night,0.0,Sunday,True,0.0,0.0,0.0,367.02,367.02,1,0
121,87,374.5,2023-01-30,Starbucks,Food and Drink,Starbucks purchase,5814,Morning,0.0,Monday,False,0.0,0.0,0.0,374.5,374.5,1,0
122,97,294.75,2023-01-17,Costco,Shops,Costco purchase,5300,Evening,0.0,Tuesday,False,0.0,0.0,0.0,294.75,742.87,1,0
123,18,379.98,2023-05-30,Starbucks,Food and Drink,Starbucks purchase,5814,Morning,0.0,Tuesday,False,0.0,0.0,0.0,379.98,379.98,1,0
124,48,349.56,2023-10-06,Walmart,Shops,Walmart purchase,5411,Night,0.0,Friday,False,0.0,0.0,0.0,813.9300000000001,813.9300000000001,1,0
125,51,342.79,2024-03-15,McDonald's,Food and Drink,McDonald's purchase,5812,Evening,0.0,Friday,False,0.0,0.0,0.0,342.79,763.13,1,0
126,53,399.65,2023-10-16,CVS Pharmacy,Health,CVS Pharmacy purchase,5912,Morning,0.0,Monday,False,0.0,0.0,0.0,687.5999999999999,687.5999999999999,2,17881.038399999998
127,50,48.28,2023-07-30,CVS Pharmacy,Health,CVS Pharmacy purchase,5912,Night,0.0,Sunday,True,0.0,0.0,0.0,48.28,48.28,2,1268.0720999999999
128,11,205.59,2024-02-11,Uber,Travel,Uber purchase,4121,Night,0.0,Sunday,True,0.0,0.0,0.0,205.59,205.59,1,0
129,77,249.03,2024-05-31,CVS Pharmacy,Health,CVS Pharmacy purchase,5912,Evening,0.0,Friday,False,0.0,0.0,0.0,249.03,249.03,2,1999.878400000001
130,63,463.6,2023-10-14,Costco,Shops,Costco purchase,5300,Afternoon,0.0,Saturday,True,0.0,0.0,0.0,489.40000000000003,855.92,2,2356.131600000002
131,84,31.33,2023-09-18,McDonald's,Food and Drink,McDonald's purchase,5812,Afternoon,0.0,Monday,False,0.0,0.0,0.0,75.17,75.17,2,25912.950624999994
132,73,325.44,2023-04-30,Shell,Travel,Shell purchase,5541,Evening,0.0,Sunday,True,0.0,0.0,0.0,325.44,325.44,1,0
133,64,102.16,2023-10-16,Amazon,Shops,Amazon purchase,5818,Morning,0.0,Monday,False,0.0,0.0,0.0,102.16,102.16,2,244.60960000000003
134,67,468.59,2023-08-14,Walmart,Shops,Walmart purchase,5411,Afternoon,0.0,Monday,False,0.0,0.0,0.0,468.59,784.5,1,0
135,89,181.94,2023-01-24,Walmart,Shops,Walmart purchase,5411,Morning,0.0,Tuesday,False,0.0,0.0,0.0,181.94,181.94,2,11234.940025000002
136,24,123.63,2024-03-20,Shell,Travel,Shell purchase,5541,Evening,0.0,Wednesday,False,0.0,0.0,0.0,123.63,502.65999999999997,2,16307.289999999997
137,70,52.51,2023-01-23,Target,Shops,Target purchase,5311,Afternoon,0.0,Monday,False,0.0,0.0,0.0,52.51,533.07,1,0
138,59,447.96,2023-12-21,Walmart,Shops,Walmart purchase,5411,Night,0.0,Thursday,False,0.0,0.0,0.0,447.96,912.79,4,4466.54765
139,87,261.91,2023-10-03,Amazon,Shops,Amazon purchase,5818,Evening,0.0,Tuesday,False,0.0,0.0,0.0,339.61,392.56000000000006,2,8483.331025000003
140,43,424.26,2023-12-03,Shell,Travel,Shell purchase,5541,Afternoon,0.0,Sunday,True,0.0,0.0,0.0,424.26,424.26,1,0
141,65,382.06,2023-07-28,Costco,Shops,Costco purchase,5300,Afternoon,0.0,Friday,False,0.0,0.0,0.0,672.95,1121.02,1,0
142,91,452.33,2024-04-11,CVS Pharmacy,Health,CVS Pharmacy purchase,5912,Evening,0.0,Thursday,False,0.0,0.0,0.0,452.33,452.33,1,0
143,47,55.68,2023-02-16,Target,Shops,Target purchase,5311,Night,0.0,Thursday,False,0.0,0.0,0.0,108.16,638.83,2,315.7729
144,22,122.5,2024-01-08,CVS Pharmacy,Health,CVS Pharmacy purchase,5912,Night,0.0,Monday,False,0.0,0.0,0.0,363.33000000000004,363.33000000000004,1,0
145,57,278.07,2023-11-13,CVS Pharmacy,Health,CVS Pharmacy purchase,5912,Evening,0.0,Monday,False,0.0,0.0,0.0,278.07,278.07,2,24.35422500000002
146,44,43.53,2023-10-12,Amazon,Shops,Amazon purchase,5818,Night,0.0,Thursday,False,0.0,0.0,0.0,43.53,43.53,2,34687.200025
147,24,223.9,2024-05-24,Shell,Travel,Shell purchase,5541,Night,0.0,Friday,False,0.0,0.0,0.0,223.9,620.65,1,0
148,70,70.98,2023-10-02,Shell,Travel,Shell purchase,5541,Afternoon,0.0,Monday,False,0.0,0.0,0.0,70.98,70.98,1,0
149,88,90.27,2024-05-25,Costco,Shops,Costco purchase,5300,Evening,0.0,Saturday,True,0.0,0.0,0.0,90.27,394.10999999999996,1,0
150,2,465.45,2023-05-01,Apple,Tech,Apple purchase,5732,Night,0.0,Monday,False,0.0,0.0,0.0,465.45,465.45,1,0
151,25,295.41,2024-01-12,Apple,Tech,Apple purchase,5732,Evening,0.0,Friday,False,0.0,0.0,0.0,295.41,295.41,1,0
152,85,8.41,2023-07-16,Costco,Shops,Costco purchase,5300,Morning,0.0,Sunday,True,0.0,0.0,0.0,8.41,8.41,1,0
153,14,346.74,2023-10-16,Target,Shops,Target purchase,5311,Afternoon,0.0,Monday,False,0.0,0.0,0.0,346.74,718.97,4,22168.835525000006
154,57,183.95,2023-10-28,Starbucks,Food and Drink,Starbucks purchase,5814,Morning,0.0,Saturday,True,0.0,0.0,0.0,661.77,668.96,2,155.12702500000032
155,94,456.72,2023-01-07,Uber,Travel,Uber purchase,4121,Afternoon,0.0,Saturday,True,0.0,0.0,0.0,456.72,821.7,2,16788.3849
156,34,317.78,2023-08-12,Target,Shops,Target purchase,5311,Night,0.0,Saturday,True,0.0,0.0,0.0,317.78,317.78,1,0
157,58,165.5,2023-11-15,Shell,Travel,Shell purchase,5541,Morning,0.0,Wednesday,False,0.0,0.0,0.0,165.5,165.5,3,23630.34162222222
158,12,408.84,2023-06-10,Apple,Tech,Apple purchase,5732,Night,0.0,Saturday,True,0.0,0.0,0.0,408.84,408.84,1,0
159,32,116.76,2023-10-27,Apple,Tech,Apple purchase,5732,Night,0.0,Friday,False,0.0,0.0,0.0,116.76,125.04,1,0
160,79,204.63,2023-06-03,Amazon,Shops,Amazon purchase,5818,Afternoon,0.0,Saturday,True,0.0,0.0,0.0,322.76,322.76,1,0
161,48,7.66,2024-05-16,Starbucks,Food and Drink,Starbucks purchase,5814,Afternoon,0.0,Thursday,False,0.0,0.0,0.0,7.66,7.66,3,24456.418422222225
162,85,489.28,2023-02-22,Target,Shops,Target purchase,5311,Morning,0.0,Wednesday,False,0.0,0.0,0.0,489.28,489.28,3,20637.2942
163,12,392.73,2024-04-17,Apple,Tech,Apple purchase,5732,Afternoon,0.0,Wednesday,False,0.0,0.0,0.0,392.73,392.73,1,0
164,17,185.26,2024-04-04,CVS Pharmacy,Health,CVS Pharmacy purchase,5912,Night,0.0,Thursday,False,0.0,0.0,0.0,185.26,260.84999999999997,1,0
165,45,460.58,2023-12-13,Starbucks,Food and Drink,Starbucks purchase,5814,Night,0.0,Wednesday,False,0.0,0.0,0.0,460.58,537.97,3,18630.691355555555
166,92,160.84,2023-03-13,Uber,Travel,Uber purchase,4121,Morning,0.0,Monday,False,0.0,0.0,0.0,160.84,921.89,2,14767.1104
167,97,205.73,2023-09-16,Costco,Shops,Costco purchase,5300,Night,0.0,Saturday,True,0.0,0.0,0.0,205.73,405.71,3,8816.920555555555
168,3,152.3,2023-06-14,Starbucks,Food and Drink,Starbucks purchase,5814,Evening,0.0,Wednesday,False,0.0,0.0,0.0,152.3,253.10000000000002,3,4316.975555555557
169,42,99.71,2024-03-08,Target,Shops,Target purchase,5311,Morning,0.0,Friday,False,0.0,0.0,0.0,99.71,99.71,2,1605.2042249999997
170,79,73.78,2024-01-01,Apple,Tech,Apple purchase,5732,Night,0.0,Monday,False,0.0,0.0,0.0,73.78,526.55,2,39018.10089999999
171,97,231.11,2024-04-17,Amazon,Shops,Amazon purchase,5818,Afternoon,0.0,Wednesday,False,0.0,0.0,0.0,231.11,795.79,3,7865.993488888888
172,81,173.99,2024-03-23,Amazon,Shops,Amazon purchase,5818,Morning,0.0,Saturday,True,0.0,0.0,0.0,173.99,173.99,1,0
173,18,182.5,2024-04-02,CVS Pharmacy,Health,CVS Pharmacy purchase,5912,Morning,0.0,Tuesday,False,0.0,0.0,0.0,182.5,443.37,1,0
174,71,315.62,2023-03-04,Shell,Travel,Shell purchase,5541,Night,0.0,Saturday,True,0.0,0.0,0.0,469.52,902.85,1,0
175,40,444.57,2024-02-11,Costco,Shops,Costco purchase,5300,Afternoon,0.0,Sunday,True,0.0,0.0,0.0,444.57,444.57,4,20702.367068749998
176,17,396.84,2023-02-20,Apple,Tech,Apple purchase,5732,Afternoon,0.0,Monday,False,0.0,0.0,0.0,396.84,396.84,1,0
