account_id,anomaly_score
57566ca4-1359-4ee3-9cce-abe65cd5d6f2,3.2295143e-06
95e79661-fe36-4e1f-b7f1-b958caa82ced,8.716459e-06
9e76fc37-dbcc-49fd-972f-c276440f2e5a,9.780359e-06
ce5cc0bf-908f-4fde-8184-bfb4ed345013,5.4383786e-06
02a5d22a-6b9d-4b94-8775-232b1e2dcaa3,2.9878197e-06
1b4097bf-0f17-4236-8103-f39d21f29775,5.5042146e-06
bf0e1711-5556-41b8-aa65-d6a27814694b,7.141324e-06
bf0e1711-5556-41b8-aa65-d6a27814694b,5.981787e-06
f0802faa-6bbe-4b7e-9bf4-7c8d39ee1ef2,4.950102e-06
861fa05e-ddb1-43b5-a1af-806c37b6544b,5.3693766e-06
dd8eaf91-3066-42a9-9b95-ae46975b4e19,2.0462894e-05
c7f61627-67ac-4dcd-bc33-6fe03f32a1bc,7.591521e-06
a9c6e14c-d1d9-4c1d-8f41-7718c457bcfc,1.0471867e-05
8af84224-d363-410c-83db-0931609e1733,8.43044e-06
a9c6e14c-d1d9-4c1d-8f41-7718c457bcfc,5.8078936e-06
2224a441-775f-403a-b285-fc4921cd6bfb,7.931548e-06
a9c6e14c-d1d9-4c1d-8f41-7718c457bcfc,9.845653e-06
1bf7dc41-4928-4d05-a8ad-ee415ef3fb3a,1.7646398e-05
ec058405-3dd7-4717-8386-12804d2a813b,1.2473825e-05
8dbebe2a-09c2-4092-ad12-8373309633a8,2.5874463e-06
8dbebe2a-09c2-4092-ad12-8373309633a8,5.3173717e-06
26f00f8a-7323-458b-807e-8473803120f4,1.6526377e-05
db183e40-f387-4624-ae2b-ffb1864cea3f,1.3425328e-05
26f00f8a-7323-458b-807e-8473803120f4,1.1924827e-05
4cd1c5de-202a-4b94-bb7a-5568de406bc8,7.388896e-06
26f00f8a-7323-458b-807e-8473803120f4,7.0924034e-06
48e613ed-59a6-4e54-bc9f-1be37b387d8b,6.116654e-06
c7d5be18-7740-49ea-afc8-76439c2725ec,2.2898372e-05
575a56de-b842-4407-afde-aaef68471677,2.977139e-06
294c5e81-9a34-479c-9e74-0626fdf9d524,4.834944e-06
b2ed9b63-7ec3-4644-b242-a8fe28f62d80,3.1542747e-06
0b217c68-fa8a-4f5b-95d5-384e8eaf84ad,2.7581216e-06
8ce90cb8-4a24-48e0-821e-c2718abc279a,1.8059047e-05
765737ff-c2c8-4e6c-828e-5e009d82406d,9.286542e-06
a711f797-b925-425d-9d6e-74e55afa6baf,8.259184e-06
6dd5eaa2-1806-495a-9377-6c3934b3a23c,2.3797488e-06
a711f797-b925-425d-9d6e-74e55afa6baf,1.7679968e-06
a711f797-b925-425d-9d6e-74e55afa6baf,2.0140355e-06
a711f797-b925-425d-9d6e-74e55afa6baf,3.0804185e-06
5a5ba770-09fc-4e92-a48f-b7b1e65aa495,1.0692015e-05
afcb39d4-f999-4381-985c-2abbf5e1e90d,2.1282258e-06
c111b86e-de1f-4bef-b9d5-35221063b631,4.1724174e-06
f6350815-6379-48d7-9f52-c4089b72ed11,1.5609006e-06
f6350815-6379-48d7-9f52-c4089b72ed11,6.4771184e-06
d767be57-9841-4010-a059-35fafef2713c,8.784889e-06
d767be57-9841-4010-a059-35fafef2713c,4.551607e-06
0b217c68-fa8a-4f5b-95d5-384e8eaf84ad,5.0508465e-06
0b217c68-fa8a-4f5b-95d5-384e8eaf84ad,2.9764035e-06
53e9a468-2e71-44ac-a59a-f024f7e5e4a3,7.66946e-06
765737ff-c2c8-4e6c-828e-5e009d82406d,9.312447e-06
faabc156-9e0b-46c9-b6fb-b506aeb83ea3,5.9032786e-06
80d9f10f-f692-4694-bdab-687198be4e95,1.6385462e-05
c71a85a5-0868-4723-ab7c-669e04b2d7c3,6.1597398e-06
737cf149-bef4-45be-ab87-0356d4b4b82e,4.036405e-06
c7d5be18-7740-49ea-afc8-76439c2725ec,1.9632625e-05
737cf149-bef4-45be-ab87-0356d4b4b82e,1.1310127e-05
8ce90cb8-4a24-48e0-821e-c2718abc279a,3.0865944e-05
9cf626b3-ccb2-4639-af9d-6959671c7212,4.7495773e-06
9cf626b3-ccb2-4639-af9d-6959671c7212,6.0980224e-06
09b48c35-87b4-497b-8411-b81af311da0e,4.689702e-06
8ce90cb8-4a24-48e0-821e-c2718abc279a,2.142537e-06
0b217c68-fa8a-4f5b-95d5-384e8eaf84ad,5.8782207e-06
b2ffa63b-f7b2-41df-bd3d-b1bda10d26c6,3.5099852e-06
b2ffa63b-f7b2-41df-bd3d-b1bda10d26c6,2.2646225e-06
1b4097bf-0f17-4236-8103-f39d21f29775,5.131684e-06
c7d5be18-7740-49ea-afc8-76439c2725ec,1.6782202e-05
1b4097bf-0f17-4236-8103-f39d21f29775,4.659015e-06
b2ffa63b-f7b2-41df-bd3d-b1bda10d26c6,2.1572857e-06
8af84224-d363-410c-83db-0931609e1733,5.055766e-06
a1924e45-3660-4f0c-b16d-581c41dff843,8.419294e-06
83046015-6383-4828-a356-7b230533adc5,4.6631635e-06
5acc472f-c4bd-4121-8273-7946c8e8929d,2.423306e-05
e357984b-b449-48da-9309-eec0ba5a97e4,3.73092e-06
fa3ede4e-8f41-4bdb-a315-7072455085e3,8.004425e-06
aef15c5e-095b-4709-9a49-860da47858bb,6.866027e-06
683f01c4-c6fa-4391-87e7-dd03b37af9b1,2.5626873e-06
a6b82c89-3bf1-4940-a96d-c9ce4d81d470,2.0389554e-05
aa078bf4-6506-41ad-99b3-0fd88a8f7820,4.4696985e-06
aa078bf4-6506-41ad-99b3-0fd88a8f7820,1.3652369e-05
8116bc9a-8bc0-4a40-b5da-3cdaa5899cd1,4.2154397e-06
cdf4dd84-1e8f-44c1-a4da-4610c66f11ea,2.480565e-06
e4a7a87d-b687-43b9-b7a9-d9782575b1e1,3.0885699e-06
cdf4dd84-1e8f-44c1-a4da-4610c66f11ea,1.3273444e-05
0b217c68-fa8a-4f5b-95d5-384e8eaf84ad,1.40304e-05
0b217c68-fa8a-4f5b-95d5-384e8eaf84ad,5.474026e-06
0b217c68-fa8a-4f5b-95d5-384e8eaf84ad,6.8125973e-06
737cf149-bef4-45be-ab87-0356d4b4b82e,1.3112212e-05
737cf149-bef4-45be-ab87-0356d4b4b82e,1.0935757e-05
737cf149-bef4-45be-ab87-0356d4b4b82e,2.5557749e-05
737cf149-bef4-45be-ab87-0356d4b4b82e,3.2853197e-05
dd8eaf91-3066-42a9-9b95-ae46975b4e19,1.4224578e-05
dd8eaf91-3066-42a9-9b95-ae46975b4e19,1.6720469e-05
a9c6e14c-d1d9-4c1d-8f41-7718c457bcfc,5.1190605e-06
1bf7dc41-4928-4d05-a8ad-ee415ef3fb3a,8.663751e-06
6dd5eaa2-1806-495a-9377-6c3934b3a23c,2.1230226e-06
a1924e45-3660-4f0c-b16d-581c41dff843,6.426002e-06
e4a7a87d-b687-43b9-b7a9-d9782575b1e1,4.9767737e-06
a6175ce1-60b8-4569-9119-d47a2b4c4549,1.4882319e-05
ed9bd80b-1602-4db4-905a-c98d0286fe2a,2.1726728e-06
516374d1-d8ef-4b78-b82e-c5fe5e6d561d,4.38809e-06
fc3e01e7-b837-4ae7-a60a-1fd36aa7b119,3.9473675e-06
fc3e01e7-b837-4ae7-a60a-1fd36aa7b119,1.3869993e-05
fc3e01e7-b837-4ae7-a60a-1fd36aa7b119,2.8005682e-06
53e9a468-2e71-44ac-a59a-f024f7e5e4a3,5.6212325e-06
faabc156-9e0b-46c9-b6fb-b506aeb83ea3,6.959748e-06
faabc156-9e0b-46c9-b6fb-b506aeb83ea3,3.2572686e-06
b2ed9b63-7ec3-4644-b242-a8fe28f62d80,7.77393e-06
8af84224-d363-410c-83db-0931609e1733,5.344273e-06
ec058405-3dd7-4717-8386-12804d2a813b,4.1106928e-06
ca66a8a2-2e3b-4c2f-9d0f-b0fb0002da3b,7.0099272e-06
ec058405-3dd7-4717-8386-12804d2a813b,4.331525e-06
b169dd26-4b2d-419e-874e-acb6fd747639,2.7084666e-06
b169dd26-4b2d-419e-874e-acb6fd747639,5.4204525e-06
e8efbc27-62e1-4896-9c24-a6901b3faea6,7.2746325e-06
02a5d22a-6b9d-4b94-8775-232b1e2dcaa3,1.681671e-05
57566ca4-1359-4ee3-9cce-abe65cd5d6f2,7.840389e-06
57566ca4-1359-4ee3-9cce-abe65cd5d6f2,2.8460247e-06
d2ce352f-2621-48fd-aa23-be3a3868ec61,5.434796e-06
f755690b-b43b-4495-97ab-6e93f65a5619,3.6930048e-06
575a56de-b842-4407-afde-aaef68471677,2.1851313e-06
afcb39d4-f999-4381-985c-2abbf5e1e90d,5.713268e-06
a6175ce1-60b8-4569-9119-d47a2b4c4549,7.1155673e-06
561eccbd-0280-4c44-86ca-cf368dd21fec,3.145698e-06
ca66a8a2-2e3b-4c2f-9d0f-b0fb0002da3b,1.8191191e-06
ce5cc0bf-908f-4fde-8184-bfb4ed345013,3.6819144e-06
f0550103-b72f-440f-a441-50ae89062872,1.0419702e-05
d767be57-9841-4010-a059-35fafef2713c,4.083301e-06
46520dcd-d7a1-46b8-b5ed-ebd1417065f3,1.0531183e-05
c71a85a5-0868-4723-ab7c-669e04b2d7c3,5.0371377e-06
48e613ed-59a6-4e54-bc9f-1be37b387d8b,4.91909e-06
c71a85a5-0868-4723-ab7c-669e04b2d7c3,4.190471e-06
95e79661-fe36-4e1f-b7f1-b958caa82ced,1.3794862e-05
f5456db1-a932-49a5-b2c8-6c6d1d70764e,3.4299953e-06
f59fa29b-8ac0-4be3-ac92-7c9dc790f2a4,6.5316067e-06
f59fa29b-8ac0-4be3-ac92-7c9dc790f2a4,3.1456702e-06
bc02c997-a45f-4fdb-8151-cc6557ed9e0b,6.354306e-06
f5456db1-a932-49a5-b2c8-6c6d1d70764e,1.7198881e-06
f6350815-6379-48d7-9f52-c4089b72ed11,3.045147e-06
9e76fc37-dbcc-49fd-972f-c276440f2e5a,4.9065643e-06
04986391-ed52-4952-9031-0f9817dd44b5,7.493506e-06
ba733469-b800-44d4-952a-c1fb93d211a7,1.321636e-05
133c9fad-3371-4198-9aff-628ba1e89186,1.01477335e-05
95e79661-fe36-4e1f-b7f1-b958caa82ced,3.8115845e-06
9cf626b3-ccb2-4639-af9d-6959671c7212,2.2034526e-06
9cf626b3-ccb2-4639-af9d-6959671c7212,7.210029e-06
ba733469-b800-44d4-952a-c1fb93d211a7,1.7488475e-05
2f021e8c-ad83-4ba8-8eee-02be9042d5eb,2.5669335e-06
9cf626b3-ccb2-4639-af9d-6959671c7212,7.934594e-06
4945bd8e-046f-4968-b7cc-83e9c3fd413b,2.9295888e-06
8dbebe2a-09c2-4092-ad12-8373309633a8,1.3366764e-06
2f021e8c-ad83-4ba8-8eee-02be9042d5eb,5.757346e-06
23deb3b5-3428-4bfc-9b9d-d877ad5a7945,2.6989019e-06
23deb3b5-3428-4bfc-9b9d-d877ad5a7945,6.271588e-06
1b4097bf-0f17-4236-8103-f39d21f29775,3.1217976e-06
c111b86e-de1f-4bef-b9d5-35221063b631,2.8231718e-06
d68965e8-daba-414c-a330-8a5026a263ef,2.2429128e-06
c71a85a5-0868-4723-ab7c-669e04b2d7c3,5.287173e-06
294c5e81-9a34-479c-9e74-0626fdf9d524,2.3688788e-06
46520dcd-d7a1-46b8-b5ed-ebd1417065f3,6.967933e-06
9e76fc37-dbcc-49fd-972f-c276440f2e5a,1.361754e-05
294c5e81-9a34-479c-9e74-0626fdf9d524,9.023961e-06
289d5a10-d3d9-4cbc-afe0-e7f7e4cfd0c1,1.3062112e-05
c111b86e-de1f-4bef-b9d5-35221063b631,8.726858e-06
f26616e8-a55e-49b2-9f93-d7a83b9915fe,3.3486872e-06
2f021e8c-ad83-4ba8-8eee-02be9042d5eb,4.7352505e-06
f59fa29b-8ac0-4be3-ac92-7c9dc790f2a4,2.7512842e-06
46520dcd-d7a1-46b8-b5ed-ebd1417065f3,8.88019e-06
294c5e81-9a34-479c-9e74-0626fdf9d524,1.080177e-05
458957fe-8de8-4548-9a4a-7cf64bfb12bb,1.6179066e-06
9e76fc37-dbcc-49fd-972f-c276440f2e5a,4.762147e-06
2f5eca70-c5ec-4526-8c02-81b542b24caa,1.5663315e-06
f5456db1-a932-49a5-b2c8-6c6d1d70764e,1.7778398e-06
ec058405-3dd7-4717-8386-12804d2a813b,5.593007e-06
2224a441-775f-403a-b285-fc4921cd6bfb,4.5244847e-06
ed9bd80b-1602-4db4-905a-c98d0286fe2a,5.9503227e-06
d444c806-b1cf-4471-8c78-94b92c194b89,5.01242e-06
765737ff-c2c8-4e6c-828e-5e009d82406d,1.2904003e-05
cdf4dd84-1e8f-44c1-a4da-4610c66f11ea,1.406861e-05
afcb39d4-f999-4381-985c-2abbf5e1e90d,5.154684e-06
48e613ed-59a6-4e54-bc9f-1be37b387d8b,3.51499e-06
4945bd8e-046f-4968-b7cc-83e9c3fd413b,2.0366328e-06
4945bd8e-046f-4968-b7cc-83e9c3fd413b,2.0248146e-06
2f021e8c-ad83-4ba8-8eee-02be9042d5eb,1.9116192e-06
236539cb-9452-448b-a314-699ad9fb3af2,3.6896778e-05
b837c464-24fc-4916-90da-ff06228f4214,1.0267434e-05
02a5d22a-6b9d-4b94-8775-232b1e2dcaa3,3.54327e-06
